userId,hits ranking1,2.78786251884e-13
895659,0.0
4,1.70483016509e-12
786438,6.07132502579e-38
786439,5.47644853483e-13
786441,3.67109807562e-30
131084,2.59072208107e-08
13,1.79951762249e-08
655375,0.0
17,3.50039910482e-16
524307,2.23509308085e-14
524308,0.0
22,0.0
742745,3.5561362688e-17
25,1.27208881229e-09
26,4.0684461647e-12
393243,0.0
131100,5.96985129506e-16
29,2.29574368511e-09
30,8.54912345711e-09
1638405,0.0
26188,0.0
2097185,7.56400928788e-15
393251,4.86535309489e-20
2097189,6.07132502579e-38
38,1.62632524899e-10
40,6.41816920929e-14
42,2.46212168746e-13
917548,3.28952547513e-16
786477,0.0
46,5.82665865189e-18
131120,2.02175387479e-10
49,8.26359762923e-11
50,1.0074886756e-10
393267,0.0
1048630,0.0
55,0.0
393272,0.0
59,3.52963060034e-12
60,0.0
61,4.59508985368e-09
1048638,0.0
63,3.75352950423e-15
64,1.04445488738e-09
67,2.77398833606e-12
131141,0.0
2490439,1.12502873241e-12
72,3.22525383912e-14
655372,1.80729483049e-10
1966154,8.03716930004e-14
2271927,6.07132502579e-38
655436,0.0
77,8.07538206394e-09
1310733,0.0
524368,6.96356381752e-13
82,8.40235532424e-17
85,2.8007286749e-13
86,1.04188111076e-09
131159,0.0
393304,2.6553144844e-13
2883675,1.89728907056e-34
92,3.10546347902e-11
131166,3.17224300556e-17
95,4.67033260997e-19
96,3.53895111579e-09
418997,0.0
99,7.49749706136e-09
100,2.18043698515e-08
101,1.25743279869e-11
1572967,0.0
104,0.0
371388,0.0
1310826,1.99169817471e-33
349543,2.43096372757e-13
108,8.36188114655e-14
111,1.53957926476e-09
112,1.10878099688e-10
917617,6.30214239457e-15
131187,0.0
116,1.93228856031e-07
117,1.93578971904e-14
118,3.16929302341e-11
262263,6.21703682641e-35
1048697,3.9819129e-18
122,8.68783592335e-10
123,6.9458773844e-10
1048702,1.077290954e-11
262271,8.62154362763e-12
1966208,0.0
1048705,0.0
1179778,2.47948279894e-10
820534,5.66906589119e-12
133,2.31089468294e-19
136,7.67712299236e-12
137,0.0
2097290,6.07132502579e-38
992660,0.0
655500,1.47568591738e-14
144,3.09412909391e-13
145,1.05203556225e-06
147,8.98972134657e-09
524436,2.97808163152e-10
149,2.15886249434e-20
150,6.6904471663e-09
131097,1.45307270246e-08
262296,1.03179217626e-12
153,0.0
154,6.14787692558e-09
155,4.23234543399e-15
156,1.48429894828e-08
157,2.13019122865e-09
161,1.83697957405e-13
163,2.61470267091e-13
48015,9.07606754369e-17
131238,3.61479144689e-13
168,5.50458994832e-09
170,0.0
171,1.98636764822e-12
173,7.09094754095e-12
103003,3.47647957333e-12
786609,2.55375570248e-14
1573042,7.38246761938e-17
1048755,5.7101281044e-17
2752542,0.0
184,1.12731693355e-09
188,4.59209972269e-07
189,3.42732898315e-08
131264,2.27848647617e-07
131267,0.0
197,1.51591106018e-09
1704134,6.07132502579e-38
199,2.21479801873e-08
200,6.10568725954e-13
917705,0.0
2883786,0.0
203,5.65901519373e-12
207,9.02187547164e-08
1298874,0.0
35,0.0
786644,8.92405395377e-10
214,1.13274443626e-13
1442007,0.0
216,4.02535842181e-11
1929125,6.07132502579e-38
219,1.00814652744e-09
786653,0.0
393443,7.69278561211e-15
1310950,0.0
2599633,0.0
232,0.0
87420,2.27674688467e-34
234,2.31481703265e-11
934015,3.58505671448e-33
238,1.97012045023e-09
243,6.18752281997e-10
245,1.83390498056e-09
246,1.78441636623e-14
917751,2.23098554294e-09
1179901,6.07132502579e-38
131326,2.37837779861e-14
255,1.68003649161e-16
257,1.45295980359e-08
1442050,1.02040759708e-33
259,3.48341921196e-10
1179908,3.56955143328e-15
2228485,0.0
1048839,0.0
2359560,6.3460720811e-18
131337,1.60112198802e-12
267,1.63957750852e-07
268,3.06163262341e-14
269,3.68643324611e-10
271,1.36458457609e-14
1835280,0.0
274,1.45459889344e-11
275,7.88359177929e-12
1179925,2.75865671354e-10
278,1.81703082096e-10
279,4.22450254497e-09
786713,1.57474535084e-27
786714,6.21703682641e-35
2752796,0.0
1331188,0.0
1048862,3.77527618459e-31
287,4.14580630088e-10
655650,1.38258745124e-18
292,3.53727231702e-15
293,1.03951576725e-08
1179943,6.21703682641e-35
131368,3.58505671448e-33
300,8.40598311508e-16
304,5.94957323552e-10
305,7.87144246336e-08
306,9.9943092958e-15
655667,2.716093443e-20
131380,5.16698461387e-12
1311029,0.0
311,5.53721883748e-12
1179960,0.0
1641070,6.8525682864e-13
262462,0.0
786753,1.27806532596e-14
2883906,0.0
786755,0.0
916560,8.92208183115e-14
1835337,0.0
331,4.53901332852e-16
2337506,0.0
262478,5.5470056098e-20
2119053,0.0
338,3.00809620002e-08
655699,0.0
340,3.63406164192e-10
1048917,1.1963779155e-12
342,1.44181827086e-09
1704282,0.0
393564,0.0
349,6.97352549264e-13
4376,7.07658893197e-14
131427,4.19857729429e-09
356,8.9011179526e-11
502502,3.58505671448e-33
358,0.0
1048935,0.0
360,6.46791551678e-11
2097513,6.07132502579e-38
363,3.58561009309e-10
1442158,6.21703682641e-35
393583,2.83926590342e-14
369,2.62493281775e-10
370,3.27334235464e-10
2097523,4.73069355587e-13
372,5.62583630898e-12
655733,0.0
2228598,0.0
240361,4.99108426489e-15
377,2.66978530318e-11
524667,1.80998733414e-16
380,2.50856434396e-13
381,1.81703082096e-10
111033,1.50503140386e-10
1048959,6.07132502579e-38
65600,0.0
371435,1.20329659735e-11
131460,0.0
131461,2.19023811894e-10
1048967,1.30049361452e-12
394,5.03188322179e-08
1048971,2.85110339374e-16
655756,3.54924427742e-17
655757,0.0
1180051,8.03931277669e-12
393622,1.92671586534e-12
917912,1.42684788119e-14
414,0.0
415,2.50853025868e-11
393634,8.04283488023e-14
419,9.96743574008e-13
422,1.2654014926e-09
423,3.63406164192e-10
262568,6.07132502579e-38
71,2.6145943204e-13
655788,8.30587805627e-14
429,7.73199276118e-08
430,1.10308370858e-09
431,0.0
432,1.01463034444e-09
1441864,6.93791295577e-11
437,3.96896456615e-10
2097225,6.21703682641e-35
393657,6.07132502579e-38
443,0.0
444,3.67445497487e-08
262218,1.54669701016e-12
393664,0.0
524740,0.0
131527,2.15554492011e-07
2490824,0.0
457,1.86939653421e-17
2884042,0.0
459,1.13476785244e-09
480674,6.07132502579e-38
462,1.53120158557e-12
2228301,0.0
2752977,0.0
39296,2.17136850398e-14
131540,0.0
786902,4.60102850637e-12
473,5.83800349679e-08
262618,2.46882808163e-10
476,2.69680055383e-13
477,4.02933028638e-08
393694,0.0
479,7.77900963437e-10
483,2.2954437859e-12
262629,3.72236960057e-25
486,1.27192157467e-09
262631,1.07672384163e-16
488,1.73878010889e-10
1966571,1.87554954032e-14
492,3.63406164192e-10
1311213,1.0310013986e-12
1704430,1.94282400825e-31
655855,6.21703682641e-35
1573360,1.57409470815e-13
497,2.08345124179e-13
1796428,0.0
262644,2.72831110177e-15
501,5.93045674567e-10
2097655,3.80798722887e-15
504,1.87205166925e-10
2359802,0.0
488843,5.40347927295e-36
87466,4.62344305315e-29
510,3.68930553154e-13
589909,0.0
1966593,0.0
2774443,0.0
786948,0.0
517,6.50677595302e-15
918022,6.07132502579e-38
371457,3.21326509584e-13
2359817,0.0
522,0.0
262667,1.25238297507e-07
393740,2.60021643543e-13
655885,1.94788108342e-09
2097678,0.0
393744,3.36566132164e-12
655448,6.83185178021e-15
533,7.09787269811e-08
534,0.0
536,0.0
1311258,3.92243000591e-14
1311259,0.0
393756,6.07132502579e-38
2621981,2.42384401263e-15
1311262,1.98945178445e-33
524834,1.35988141519e-18
91,5.16199262029e-09
548,0.0
961286,2.27674688467e-34
1442342,5.06802669739e-12
2097703,1.26265664287e-13
1573422,9.9592104587e-11
786995,0.0
786996,3.53514144237e-09
131637,0.0
567,3.01333086573e-13
570,2.2954437859e-12
589919,6.07132502579e-38
